run_id,dataset,seed,shot,category,role,path,size_bytes,mtime_ns,sha256
20260805_visa_final_validation_s2_k1,visa,2,1,chewinggum,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\chewinggum.npz,141410064,1784942117899414300,9a245c167b7450e2cce2b07e07008bd4044ed6cb5c87c48706c8767d81442bc4
20260805_visa_final_validation_s2_k1,visa,2,1,chewinggum,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\chewinggum.sample_ids.npz,802,1785422949373102100,9904232c17e09dc566ba7f71a31b5896a9acf292deb7d665cfd6faf90bc2ddcb
20260805_visa_final_validation_s2_k1,visa,2,1,fryum,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_1\predictions\fryum.npz,31044885,1785255094901601700,3445a27de19db88d794bfada7a928c5a1513cd468b9d2402516ec4156fbf690e
20260805_visa_final_validation_s2_k1,visa,2,1,fryum,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\fryum.npz,142952421,1784942128597601400,3d6550a10faf2847571007dcedb95bd93d7fa21597770c71cde3c1ac08a3440d
20260805_visa_final_validation_s2_k1,visa,2,1,fryum,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\fryum.sample_ids.npz,768,1785422950771865200,2b210975ff56f3638e6627ab02557b8331ea4dba6d053df21710d54548933534
20260805_visa_final_validation_s2_k1,visa,2,1,macaroni1,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_1\predictions\macaroni1.npz,63320929,1785255100512698600,5ed25a6d9be86aa102891e7c135ba7dd13e7bfa0e1387eabcdf5a5fc5a16068c
20260805_visa_final_validation_s2_k1,visa,2,1,macaroni1,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\macaroni1.npz,189377396,1784942143620646500,5ac59dc8196204380f857ea6cdd1e13d93ac7448da69666c2f6a0ac0ad4e6c13
20260805_visa_final_validation_s2_k1,visa,2,1,macaroni1,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\macaroni1.sample_ids.npz,990,1785422952134585900,959d7816b21daa77df3de4801b82a8e0a87d8484d63d9268c41ffeb5f5a36a3f
20260805_visa_final_validation_s2_k1,visa,2,1,macaroni2,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_1\predictions\macaroni2.npz,68845170,1785255106373082500,5935d61bbd07f4dcb8ef0bbae532cbf611a03b4726cbeeaf8321c67edbaa9f5f
20260805_visa_final_validation_s2_k1,visa,2,1,macaroni2,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\macaroni2.npz,190936894,1784942156354684100,1d00eae8e8541bddfb8ec666c888552a10b5453ee0c6d5836db7eb779c5a7648
20260805_visa_final_validation_s2_k1,visa,2,1,macaroni2,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\macaroni2.sample_ids.npz,989,1785422953570930800,8bd64241f788688b910829811e2bd24b6e585af9e99757c82957793cec4d5408
20260805_visa_final_validation_s2_k1,visa,2,1,pcb1,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_1\predictions\pcb1.npz,60464288,1785255112158713900,d9de0078d7f0e6f7bf05ba79ce854edde59a53c507f388a9a2296a98446c41bc
20260805_visa_final_validation_s2_k1,visa,2,1,pcb1,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb1.npz,189785912,1784942171093738900,e34b7a7a1ea8beb8106a3abd109fc6dd9cede842900eaeb751dd9b7c74c69154
20260805_visa_final_validation_s2_k1,visa,2,1,pcb1,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb1.sample_ids.npz,950,1785422955080511900,cc51a4af36b2a7f4fc49254b1d4d84526dc192c835877e6ecf3f94980db298a0
20260805_visa_final_validation_s2_k1,visa,2,1,pcb2,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_1\predictions\pcb2.npz,61927006,1785255118021858500,0e442daa2cb94b70aa884186486cd22c82225cd70995deff21273f0c90ef89e0
20260805_visa_final_validation_s2_k1,visa,2,1,pcb2,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb2.npz,189775159,1784942185481685100,7cf5e19c99ff58fb837513628c65bf225ca19454059b6a4e668afe2e61a3417e
20260805_visa_final_validation_s2_k1,visa,2,1,pcb2,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb2.sample_ids.npz,953,1785422956591218700,f3034ab03d90e211142cd46f5647f83c9ac82f8e1699c6f5b70ec3c545a0d80f
20260805_visa_final_validation_s2_k1,visa,2,1,pcb3,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_1\predictions\pcb3.npz,48066673,1785255123310401300,bfc2aebe6739ff88f7c868d16a836b9a6f25d370f413683ee55fa7e3779ff535
20260805_visa_final_validation_s2_k1,visa,2,1,pcb3,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb3.npz,188598925,1784942201091103800,b970c1208a7690eb4840a4e909f48d5e41e622f25db471e7dbee6fb647e09642
20260805_visa_final_validation_s2_k1,visa,2,1,pcb3,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb3.sample_ids.npz,958,1785422958081991700,fdcfb0b362ecc52ac32c81d0c7d588e377e45b79cb759c8717ff695ff7f1e0ab
20260805_visa_final_validation_s2_k1,visa,2,1,pcb4,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_1\predictions\pcb4.npz,62708616,1785255129183484300,86ff7cb7f520a043cfabe828d9996efe58402e6535113e20dc670aed5dcb7f5a
20260805_visa_final_validation_s2_k1,visa,2,1,pcb4,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb4.npz,191700568,1784942214314847900,1994085978ca463d7e879dbedf2805468eaab0a7263840bc26e27bc853ec4728
20260805_visa_final_validation_s2_k1,visa,2,1,pcb4,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb4.sample_ids.npz,951,1785422959777554700,191d2cec0da17b1032acbedc1c5677bb381bb530a25a78b63af10261e09b79e6
20260805_visa_final_validation_s2_k1,visa,2,1,pipe_fryum,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_1\predictions\pipe_fryum.npz,48689049,1785255133866205200,e6ce83bbab737068c925f3f23063cc936929f7f55b95100c30a0fe99282b1b24
20260805_visa_final_validation_s2_k1,visa,2,1,pipe_fryum,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pipe_fryum.npz,141935575,1784942225554523100,bbdc05068b4bdbc4bf2daae2d29cd14ba4cd783d10049e67043636a705556397
20260805_visa_final_validation_s2_k1,visa,2,1,pipe_fryum,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pipe_fryum.sample_ids.npz,806,1785422961380837400,9be3dcc86c366fe7244cda3c7a4466e52bbac5bf5cd60b88625be0460f36d885
20260805_visa_final_validation_s2_k2,visa,2,2,candle,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\candle.npz,111571308,1785255516621917400,bdf583c4da040459ab25cb6215fda0e5f64cde6534ff4441cfc20ea532b0fa1a
20260805_visa_final_validation_s2_k2,visa,2,2,candle,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\candle.npz,189929765,1784942086047407400,7801b7f77867874b1f90b93c03e663f8fd5480ecc2d7f4e03c08080b7095ef34
20260805_visa_final_validation_s2_k2,visa,2,2,candle,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\candle.sample_ids.npz,960,1785422945181788900,9d3eca28648db2a65c901ac5f24b21472317f3ab6188cda758fd4a04cd8c916d
20260805_visa_final_validation_s2_k2,visa,2,2,capsules,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\capsules.npz,64759645,1785255522165704900,5deebf8c36685c18757d823e0273349e969253c292763f4bd46bee05315368ef
20260805_visa_final_validation_s2_k2,visa,2,2,capsules,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\capsules.npz,152189645,1784942096404439700,74194f7eee079f30993d6b2ea667756b0fbdbede0da199661b1bed774bea6a04
20260805_visa_final_validation_s2_k2,visa,2,2,capsules,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\capsules.sample_ids.npz,829,1785422946657279200,3eda58db3a24be7b7c37de18cd9272e76f267215949eb04ff49b022def0670a6
20260805_visa_final_validation_s2_k2,visa,2,2,cashew,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\cashew.npz,45759999,1785255526791430900,326c60e5be1a08e230f4db51991e2bc697f968148903561594b0e2d314015a7b
20260805_visa_final_validation_s2_k2,visa,2,2,cashew,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\cashew.npz,142160161,1784942107716470800,c065d2d5aa7aa28b7b61e952c4cdac410a9e683e5d021905c990066a00a1eef4
20260805_visa_final_validation_s2_k2,visa,2,2,cashew,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\cashew.sample_ids.npz,772,1785422948014320900,6897059955703fae29ae517261723cf75a42a1ddb859744950fd56e24dac6de0
20260805_visa_final_validation_s2_k2,visa,2,2,chewinggum,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\chewinggum.npz,44712113,1785255531381874100,ba029ca7e01265773845d00c7367c281cb1436a45be101b4f20377e38ad60f01
20260805_visa_final_validation_s2_k2,visa,2,2,chewinggum,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\chewinggum.npz,141410064,1784942117899414300,9a245c167b7450e2cce2b07e07008bd4044ed6cb5c87c48706c8767d81442bc4
20260805_visa_final_validation_s2_k2,visa,2,2,chewinggum,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\chewinggum.sample_ids.npz,802,1785422949373102100,9904232c17e09dc566ba7f71a31b5896a9acf292deb7d665cfd6faf90bc2ddcb
20260805_visa_final_validation_s2_k2,visa,2,2,fryum,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\fryum.npz,31035847,1785255535244371500,ffb8c4947f7fad9a07dcce299771dbef54161bde301f939c9c4a754678119a81
20260805_visa_final_validation_s2_k2,visa,2,2,fryum,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\fryum.npz,142952421,1784942128597601400,3d6550a10faf2847571007dcedb95bd93d7fa21597770c71cde3c1ac08a3440d
20260805_visa_final_validation_s2_k2,visa,2,2,fryum,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\fryum.sample_ids.npz,768,1785422950771865200,2b210975ff56f3638e6627ab02557b8331ea4dba6d053df21710d54548933534
20260805_visa_final_validation_s2_k2,visa,2,2,macaroni1,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\macaroni1.npz,63484854,1785255540959563800,819b504ba2eea70f0792a2b07269c76d7ae80d6c8ba4cd44e54b70f02b2120df
20260805_visa_final_validation_s2_k2,visa,2,2,macaroni1,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\macaroni1.npz,189377396,1784942143620646500,5ac59dc8196204380f857ea6cdd1e13d93ac7448da69666c2f6a0ac0ad4e6c13
20260805_visa_final_validation_s2_k2,visa,2,2,macaroni1,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\macaroni1.sample_ids.npz,990,1785422952134585900,959d7816b21daa77df3de4801b82a8e0a87d8484d63d9268c41ffeb5f5a36a3f
20260805_visa_final_validation_s2_k2,visa,2,2,macaroni2,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\macaroni2.npz,68489684,1785255547176800600,baa108f5c408996c1531383ad8bdedf0a22a87c2324e7b69d8748cf9d14f70f2
20260805_visa_final_validation_s2_k2,visa,2,2,macaroni2,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\macaroni2.npz,190936894,1784942156354684100,1d00eae8e8541bddfb8ec666c888552a10b5453ee0c6d5836db7eb779c5a7648
20260805_visa_final_validation_s2_k2,visa,2,2,macaroni2,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\macaroni2.sample_ids.npz,989,1785422953570930800,8bd64241f788688b910829811e2bd24b6e585af9e99757c82957793cec4d5408
20260805_visa_final_validation_s2_k2,visa,2,2,pcb1,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\pcb1.npz,60626216,1785255553112614300,f1c3a1be6da57cf5a360180c20269104e8c57d66f0fc3c9e76fdaae05f665dea
20260805_visa_final_validation_s2_k2,visa,2,2,pcb1,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb1.npz,189785912,1784942171093738900,e34b7a7a1ea8beb8106a3abd109fc6dd9cede842900eaeb751dd9b7c74c69154
20260805_visa_final_validation_s2_k2,visa,2,2,pcb1,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb1.sample_ids.npz,950,1785422955080511900,cc51a4af36b2a7f4fc49254b1d4d84526dc192c835877e6ecf3f94980db298a0
20260805_visa_final_validation_s2_k2,visa,2,2,pcb2,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\pcb2.npz,62217236,1785255559238113200,a958c7b5e7c0168d9f138aa906644c42f275aa24aa5e3c127fcb8e6bd3ea5bab
20260805_visa_final_validation_s2_k2,visa,2,2,pcb2,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb2.npz,189775159,1784942185481685100,7cf5e19c99ff58fb837513628c65bf225ca19454059b6a4e668afe2e61a3417e
20260805_visa_final_validation_s2_k2,visa,2,2,pcb2,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb2.sample_ids.npz,953,1785422956591218700,f3034ab03d90e211142cd46f5647f83c9ac82f8e1699c6f5b70ec3c545a0d80f
20260805_visa_final_validation_s2_k2,visa,2,2,pcb3,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\pcb3.npz,47996590,1785255564619692200,cda085b68d9340ece7bda3defabd3299192f8ed1151a47f746de203a680fcd69
20260805_visa_final_validation_s2_k2,visa,2,2,pcb3,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb3.npz,188598925,1784942201091103800,b970c1208a7690eb4840a4e909f48d5e41e622f25db471e7dbee6fb647e09642
20260805_visa_final_validation_s2_k2,visa,2,2,pcb3,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb3.sample_ids.npz,958,1785422958081991700,fdcfb0b362ecc52ac32c81d0c7d588e377e45b79cb759c8717ff695ff7f1e0ab
20260805_visa_final_validation_s2_k2,visa,2,2,pcb4,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\pcb4.npz,62751719,1785255570602172100,3eeaafc079ccd78e78cab49641e223ec3ded3693f2a0e9835cd3c002c26a9465
20260805_visa_final_validation_s2_k2,visa,2,2,pcb4,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb4.npz,191700568,1784942214314847900,1994085978ca463d7e879dbedf2805468eaab0a7263840bc26e27bc853ec4728
20260805_visa_final_validation_s2_k2,visa,2,2,pcb4,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb4.sample_ids.npz,951,1785422959777554700,191d2cec0da17b1032acbedc1c5677bb381bb530a25a78b63af10261e09b79e6
20260805_visa_final_validation_s2_k2,visa,2,2,pipe_fryum,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_2\predictions\pipe_fryum.npz,48679000,1785255575468928700,dca2c00f010b661dd2dd81800240eccd3fe0b352aa9a74e36da45b53d89c90c6
20260805_visa_final_validation_s2_k2,visa,2,2,pipe_fryum,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pipe_fryum.npz,141935575,1784942225554523100,bbdc05068b4bdbc4bf2daae2d29cd14ba4cd783d10049e67043636a705556397
20260805_visa_final_validation_s2_k2,visa,2,2,pipe_fryum,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pipe_fryum.sample_ids.npz,806,1785422961380837400,9be3dcc86c366fe7244cda3c7a4466e52bbac5bf5cd60b88625be0460f36d885
20260805_visa_final_validation_s2_k4,visa,2,4,candle,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\candle.npz,111724230,1785256105627164400,96c37436badfcec18129d085dce2195aaa35a8384df17fdc00d61200677a36c1
20260805_visa_final_validation_s2_k4,visa,2,4,candle,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\candle.npz,189929765,1784942086047407400,7801b7f77867874b1f90b93c03e663f8fd5480ecc2d7f4e03c08080b7095ef34
20260805_visa_final_validation_s2_k4,visa,2,4,candle,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\candle.sample_ids.npz,960,1785422945181788900,9d3eca28648db2a65c901ac5f24b21472317f3ab6188cda758fd4a04cd8c916d
20260805_visa_final_validation_s2_k4,visa,2,4,capsules,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\capsules.npz,64821270,1785256111030710500,e2cb33ac7545ab9c27b3307ebdb6689a5e987ba241caee9e5d3ebd6128733d4a
20260805_visa_final_validation_s2_k4,visa,2,4,capsules,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\capsules.npz,152189645,1784942096404439700,74194f7eee079f30993d6b2ea667756b0fbdbede0da199661b1bed774bea6a04
20260805_visa_final_validation_s2_k4,visa,2,4,capsules,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\capsules.sample_ids.npz,829,1785422946657279200,3eda58db3a24be7b7c37de18cd9272e76f267215949eb04ff49b022def0670a6
20260805_visa_final_validation_s2_k4,visa,2,4,cashew,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\cashew.npz,45766694,1785256115792930500,2dc6fb34216a20742dc23a29b8d003b208fdf33959b5113d49f15504d1fce23f
20260805_visa_final_validation_s2_k4,visa,2,4,cashew,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\cashew.npz,142160161,1784942107716470800,c065d2d5aa7aa28b7b61e952c4cdac410a9e683e5d021905c990066a00a1eef4
20260805_visa_final_validation_s2_k4,visa,2,4,cashew,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\cashew.sample_ids.npz,772,1785422948014320900,6897059955703fae29ae517261723cf75a42a1ddb859744950fd56e24dac6de0
20260805_visa_final_validation_s2_k4,visa,2,4,chewinggum,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\chewinggum.npz,44718986,1785256120123854200,12741dd97602f99dbfb5c203171d78bc22a8f1d8f6c36c887c30dc47a611d4e2
20260805_visa_final_validation_s2_k4,visa,2,4,chewinggum,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\chewinggum.npz,141410064,1784942117899414300,9a245c167b7450e2cce2b07e07008bd4044ed6cb5c87c48706c8767d81442bc4
20260805_visa_final_validation_s2_k4,visa,2,4,chewinggum,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\chewinggum.sample_ids.npz,802,1785422949373102100,9904232c17e09dc566ba7f71a31b5896a9acf292deb7d665cfd6faf90bc2ddcb
20260805_visa_final_validation_s2_k4,visa,2,4,fryum,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\fryum.npz,31074345,1785256123877772500,a8a88aecd6651edb4c2ba57dbf5b1ed295aaf5b6b3e119ad4e16ea0633dcfa2a
20260805_visa_final_validation_s2_k4,visa,2,4,fryum,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\fryum.npz,142952421,1784942128597601400,3d6550a10faf2847571007dcedb95bd93d7fa21597770c71cde3c1ac08a3440d
20260805_visa_final_validation_s2_k4,visa,2,4,fryum,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\fryum.sample_ids.npz,768,1785422950771865200,2b210975ff56f3638e6627ab02557b8331ea4dba6d053df21710d54548933534
20260805_visa_final_validation_s2_k4,visa,2,4,macaroni1,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\macaroni1.npz,63652180,1785256129320535000,77cac98798c2297a530f3d240623a6ab9a7cea9bc9862e088617dcd3ed444373
20260805_visa_final_validation_s2_k4,visa,2,4,macaroni1,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\macaroni1.npz,189377396,1784942143620646500,5ac59dc8196204380f857ea6cdd1e13d93ac7448da69666c2f6a0ac0ad4e6c13
20260805_visa_final_validation_s2_k4,visa,2,4,macaroni1,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\macaroni1.sample_ids.npz,990,1785422952134585900,959d7816b21daa77df3de4801b82a8e0a87d8484d63d9268c41ffeb5f5a36a3f
20260805_visa_final_validation_s2_k4,visa,2,4,macaroni2,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\macaroni2.npz,68430076,1785256135485635900,54c33162f4d651190ee8247208c2984d397ddbdba0c68f5804c35d7daa298541
20260805_visa_final_validation_s2_k4,visa,2,4,macaroni2,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\macaroni2.npz,190936894,1784942156354684100,1d00eae8e8541bddfb8ec666c888552a10b5453ee0c6d5836db7eb779c5a7648
20260805_visa_final_validation_s2_k4,visa,2,4,macaroni2,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\macaroni2.sample_ids.npz,989,1785422953570930800,8bd64241f788688b910829811e2bd24b6e585af9e99757c82957793cec4d5408
20260805_visa_final_validation_s2_k4,visa,2,4,pcb1,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\pcb1.npz,60769068,1785256141481966600,4afe1964afa4249c5793f6e776518cd42428e475b0a874ca68bf55491f2526ad
20260805_visa_final_validation_s2_k4,visa,2,4,pcb1,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb1.npz,189785912,1784942171093738900,e34b7a7a1ea8beb8106a3abd109fc6dd9cede842900eaeb751dd9b7c74c69154
20260805_visa_final_validation_s2_k4,visa,2,4,pcb1,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb1.sample_ids.npz,950,1785422955080511900,cc51a4af36b2a7f4fc49254b1d4d84526dc192c835877e6ecf3f94980db298a0
20260805_visa_final_validation_s2_k4,visa,2,4,pcb2,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\pcb2.npz,62495666,1785256147317111300,83aea6e5098fd63b4c735ee3c2f40cc0f87ed7bcf2a5e9e3ffeb9583551be323
20260805_visa_final_validation_s2_k4,visa,2,4,pcb2,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb2.npz,189775159,1784942185481685100,7cf5e19c99ff58fb837513628c65bf225ca19454059b6a4e668afe2e61a3417e
20260805_visa_final_validation_s2_k4,visa,2,4,pcb2,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb2.sample_ids.npz,953,1785422956591218700,f3034ab03d90e211142cd46f5647f83c9ac82f8e1699c6f5b70ec3c545a0d80f
20260805_visa_final_validation_s2_k4,visa,2,4,pcb3,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\pcb3.npz,48070046,1785256152347173400,1f3846e5772375cc85e60688cee1decc808a9bb4f107e8f5bb60efac3a1288bd
20260805_visa_final_validation_s2_k4,visa,2,4,pcb3,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb3.npz,188598925,1784942201091103800,b970c1208a7690eb4840a4e909f48d5e41e622f25db471e7dbee6fb647e09642
20260805_visa_final_validation_s2_k4,visa,2,4,pcb3,text_sample_id_sidecar,D:\STUDY\My_github\sci_project\outputs\dynamic_fusion\sidecars\anomalyclip_visa_518_verified\pcb3.sample_ids.npz,958,1785422958081991700,fdcfb0b362ecc52ac32c81d0c7d588e377e45b79cb759c8717ff695ff7f1e0ab
20260805_visa_final_validation_s2_k4,visa,2,4,pcb4,visual_prediction,D:\STUDY\My_github\sci_project\outputs\anomalydino\unified_matrix\seed_2_shot_4\predictions\pcb4.npz,62851595,1785256158605678800,26057290d1858b7184d232ccb55e52ea6c134d2169c2aeee20c7be0e20fb09cb
20260805_visa_final_validation_s2_k4,visa,2,4,pcb4,text_prediction,D:\STUDY\My_github\sci_project\outputs\anomalyclip\visa_all_518_cached\pcb4.npz,191700568,1784942214314847900,1994085978ca463d7e879dbedf2805468eaab0a7263840bc26e27bc853ec4728
